bin,binSize,median,timestamp,article
0,30,11.567790749742642,20150701,Daniil_Granin
1,30,9.246542375403976,20150731,Daniil_Granin
2,30,8.638924792464302,20150830,Daniil_Granin
3,30,10.789915244916344,20150929,Daniil_Granin
4,30,8.157860587113632,20151029,Daniil_Granin
5,30,9.187869529445083,20151127,Daniil_Granin
6,30,7.576670561708729,20151227,Daniil_Granin
7,30,9.08486884104844,20160126,Daniil_Granin
8,30,9.694228121647555,20160225,Daniil_Granin
9,30,8.752489644203983,20160327,Daniil_Granin
10,30,8.78589241631712,20160426,Daniil_Granin
11,30,8.605442317988556,20160526,Daniil_Granin
12,30,7.2717639158080605,20160625,Daniil_Granin
13,30,6.755354725249287,20160725,Daniil_Granin
14,30,8.255733121978157,20160824,Daniil_Granin
15,30,7.893041082623269,20160923,Daniil_Granin
16,30,10.562042484398628,20161023,Daniil_Granin
17,30,7.962088628532056,20161121,Daniil_Granin
18,30,10.232986094516807,20161221,Daniil_Granin
19,30,8.450421074598395,20170120,Daniil_Granin
20,30,9.414436354765746,20170219,Daniil_Granin
21,30,10.91699799577516,20170322,Daniil_Granin
22,30,10.095525354713853,20170421,Daniil_Granin
23,30,11.353563966684854,20170521,Daniil_Granin
24,30,118.35445202130877,20170620,Daniil_Granin
25,30,69.98482832755127,20170720,Daniil_Granin
26,30,18.64733176794417,20170819,Daniil_Granin
27,30,15.034477588278534,20170918,Daniil_Granin
28,30,15.31040184316152,20171018,Daniil_Granin
29,30,15.853405182847318,20171116,Daniil_Granin
30,30,17.427598640097553,20171216,Daniil_Granin
31,30,12.22461307431285,20180115,Daniil_Granin
32,30,12.873967704524821,20180214,Daniil_Granin
33,30,11.306750898475547,20180317,Daniil_Granin
34,30,11.726485438330139,20180416,Daniil_Granin
35,30,9.398132413003932,20180516,Daniil_Granin
36,30,11.164124354656643,20180615,Daniil_Granin
37,30,10.083768457936788,20180715,Daniil_Granin
38,30,10.735737157571773,20180814,Daniil_Granin
39,30,14.444588663174887,20180913,Daniil_Granin
