bin,binSize,pageviews_median,pageviews_sum,timestamp,article
0,30,389.4289894875068,15626.981937788416,20150701,Jamie_O'Hara_(footballer)
1,30,460.65668641795344,15599.72191290243,20150731,Jamie_O'Hara_(footballer)
2,30,392.17673619372715,20575.234437577925,20150830,Jamie_O'Hara_(footballer)
3,30,291.518763975359,10202.46382065344,20150929,Jamie_O'Hara_(footballer)
4,30,283.52910076296166,9137.090839248694,20151029,Jamie_O'Hara_(footballer)
5,30,328.4040079518758,10297.817751677017,20151127,Jamie_O'Hara_(footballer)
6,30,349.9040415624057,11808.112449898883,20151227,Jamie_O'Hara_(footballer)
7,30,358.56970934442217,16964.96298599504,20160126,Jamie_O'Hara_(footballer)
8,30,253.115923726727,8911.751363207497,20160225,Jamie_O'Hara_(footballer)
9,30,273.2028510035509,18882.107114104503,20160327,Jamie_O'Hara_(footballer)
10,30,291.0909243251351,9848.264786823429,20160426,Jamie_O'Hara_(footballer)
11,30,304.88997078331647,10283.554068427624,20160526,Jamie_O'Hara_(footballer)
12,30,237.66719434359868,7296.186507156512,20160625,Jamie_O'Hara_(footballer)
13,30,367.3482852910947,15753.174797786554,20160725,Jamie_O'Hara_(footballer)
14,30,264.4608265261258,11234.916120817757,20160824,Jamie_O'Hara_(footballer)
15,30,216.39019277129483,8342.739019275137,20160923,Jamie_O'Hara_(footballer)
16,30,193.32127177770514,6383.706669478692,20161023,Jamie_O'Hara_(footballer)
17,30,260.37564577355425,11788.908438797007,20161121,Jamie_O'Hara_(footballer)
18,30,9454.112861669524,388529.15205961285,20161221,Jamie_O'Hara_(footballer)
19,30,5655.6299650398105,194870.32878803063,20170120,Jamie_O'Hara_(footballer)
20,30,605.4308579837096,22854.963723333487,20170219,Jamie_O'Hara_(footballer)
21,30,1384.9391928988239,74408.52493314678,20170322,Jamie_O'Hara_(footballer)
22,30,560.7410442108439,21778.767423198762,20170421,Jamie_O'Hara_(footballer)
23,30,372.7848688065164,11653.532454276045,20170521,Jamie_O'Hara_(footballer)
24,30,347.0664141153434,12166.542698200241,20170620,Jamie_O'Hara_(footballer)
25,30,833.5517317918423,30391.385182338017,20170720,Jamie_O'Hara_(footballer)
26,30,828.2588431196167,33120.71060863385,20170819,Jamie_O'Hara_(footballer)
27,30,570.82323260367,20206.747977689338,20170918,Jamie_O'Hara_(footballer)
28,30,582.251672433104,19220.271948721493,20171018,Jamie_O'Hara_(footballer)
29,30,743.8494945601497,32496.20241656631,20171116,Jamie_O'Hara_(footballer)
30,30,507.7009586753458,17340.886904175844,20171216,Jamie_O'Hara_(footballer)
31,30,505.3522857205943,18076.331951555585,20180115,Jamie_O'Hara_(footballer)
32,30,395.1853518299056,16838.77893745884,20180214,Jamie_O'Hara_(footballer)
33,30,449.0933654092397,17950.94627902302,20180317,Jamie_O'Hara_(footballer)
34,30,379.5990124224739,13415.626380593014,20180416,Jamie_O'Hara_(footballer)
35,30,430.36905829929856,21558.236085562337,20180516,Jamie_O'Hara_(footballer)
36,30,344.532834281845,11571.959345703252,20180615,Jamie_O'Hara_(footballer)
37,30,424.182927068896,14749.416723510156,20180715,Jamie_O'Hara_(footballer)
38,30,685.9215723584305,25720.893023880588,20180814,Jamie_O'Hara_(footballer)
39,30,557.148419865317,557.148419865317,20180913,Jamie_O'Hara_(footballer)
