bin,binSize,pageviews_median,pageviews_sum,timestamp,article
0,30,86.3074347779621,3567.6338737264914,20150701,Helen_Lederer
1,30,103.29731790904822,3604.4526728975693,20150731,Helen_Lederer
2,30,108.27209470786067,6877.314733544812,20150830,Helen_Lederer
3,30,94.94423134784782,3059.364866218792,20150929,Helen_Lederer
4,30,94.01606863861238,13148.042188146326,20151029,Helen_Lederer
5,30,103.16736272606693,3217.398569647591,20151127,Helen_Lederer
6,30,114.36698774068434,10116.636092323137,20151227,Helen_Lederer
7,30,91.12192586336025,2944.625806741742,20160126,Helen_Lederer
8,30,86.02924731940799,2733.7981360122585,20160225,Helen_Lederer
9,30,104.20100680301047,4240.343757763956,20160327,Helen_Lederer
10,30,111.416923994552,5980.647763446326,20160426,Helen_Lederer
11,30,98.67041838130572,3794.3994602393523,20160526,Helen_Lederer
12,30,219.22905989450652,7519.284865662074,20160625,Helen_Lederer
13,30,149.6532961415397,9224.58466992269,20160725,Helen_Lederer
14,30,97.44856401445048,3153.240838776683,20160824,Helen_Lederer
15,30,99.94465882784445,3806.58017876685,20160923,Helen_Lederer
16,30,98.03225549935131,3533.410960680141,20161023,Helen_Lederer
17,30,106.51791806859572,3396.1935576817864,20161121,Helen_Lederer
18,30,98.98464344462144,3386.6547866269725,20161221,Helen_Lederer
19,30,88.71843906403475,5179.926974640305,20170120,Helen_Lederer
20,30,102.23235597865751,7775.478420889497,20170219,Helen_Lederer
21,30,124.61901300374365,3830.426430262786,20170322,Helen_Lederer
22,30,104.2756930831626,3463.2696982406997,20170421,Helen_Lederer
23,30,107.80094054091438,3694.9150973757364,20170521,Helen_Lederer
24,30,142.6679225672812,4897.624420664675,20170620,Helen_Lederer
25,30,1477.6771280867713,74855.65842897318,20170720,Helen_Lederer
26,30,209.9785040747197,45101.54859035664,20170819,Helen_Lederer
27,30,109.8248249941877,4062.1785165331617,20170918,Helen_Lederer
28,30,104.10361886282942,3302.373505247987,20171018,Helen_Lederer
29,30,100.5900086552017,3072.3967608137814,20171116,Helen_Lederer
30,30,139.7355883667584,5581.9401279982485,20171216,Helen_Lederer
31,30,106.50271776505684,12989.92121105898,20180115,Helen_Lederer
32,30,131.2310471945381,11882.115196904899,20180214,Helen_Lederer
33,30,215.08271827886153,18505.806341573767,20180317,Helen_Lederer
34,30,111.727852767856,3390.322978298038,20180416,Helen_Lederer
35,30,112.98227332690821,4155.31179819214,20180516,Helen_Lederer
36,30,121.94887769934792,5353.660007443817,20180615,Helen_Lederer
37,30,265.7119650318486,14801.410076514489,20180715,Helen_Lederer
38,30,143.5837858425823,6684.148546641781,20180814,Helen_Lederer
39,30,192.9384342866931,192.9384342866931,20180913,Helen_Lederer
