bin,binSize,pageviews_median,pageviews_sum,timestamp,article
0,30,220.00122285344474,7275.737001608658,20150701,Nirmala_Sitharaman
1,30,278.04700825281407,9340.768818258211,20150731,Nirmala_Sitharaman
2,30,366.15699658147514,14412.949882449038,20150830,Nirmala_Sitharaman
3,30,244.62547495912284,9250.257701888095,20150929,Nirmala_Sitharaman
4,30,247.1730029335666,9084.924763065415,20151029,Nirmala_Sitharaman
5,30,334.89485552428295,10568.475684774694,20151127,Nirmala_Sitharaman
6,30,342.38663149817796,12133.863336761446,20151227,Nirmala_Sitharaman
7,30,328.71569054744066,10896.859264423363,20160126,Nirmala_Sitharaman
8,30,276.2614590661565,8607.652074144615,20160225,Nirmala_Sitharaman
9,30,266.9488670860503,9397.964140255272,20160327,Nirmala_Sitharaman
10,30,352.4532855635109,11459.238353426976,20160426,Nirmala_Sitharaman
11,30,637.4478560822503,26951.08129716208,20160526,Nirmala_Sitharaman
12,30,387.28562832170724,13710.831544050787,20160625,Nirmala_Sitharaman
13,30,246.8056827367173,7655.284451209081,20160725,Nirmala_Sitharaman
14,30,296.2175066667609,9370.095848383015,20160824,Nirmala_Sitharaman
15,30,272.05011517744674,9375.41746928676,20160923,Nirmala_Sitharaman
16,30,316.24855340879685,16061.839812460537,20161023,Nirmala_Sitharaman
17,30,668.7965610353351,38454.4026764757,20161121,Nirmala_Sitharaman
18,30,389.12039692054805,13950.373049474241,20161221,Nirmala_Sitharaman
19,30,508.0616142017268,20723.19420230449,20170120,Nirmala_Sitharaman
20,30,382.89321072595556,13649.47988466659,20170219,Nirmala_Sitharaman
21,30,387.39114653966084,12059.724864408192,20170322,Nirmala_Sitharaman
22,30,355.57164592816423,11897.65819306851,20170421,Nirmala_Sitharaman
23,30,321.44005121109,10372.390774683703,20170521,Nirmala_Sitharaman
24,30,630.5943750544753,23978.280019708007,20170620,Nirmala_Sitharaman
25,30,537.2269224949732,20242.19397232761,20170720,Nirmala_Sitharaman
26,30,3857.2856516853044,631114.3195561635,20170819,Nirmala_Sitharaman
27,30,2868.1870401024153,96851.66570656512,20170918,Nirmala_Sitharaman
28,30,2063.052760619521,62571.42199434338,20171018,Nirmala_Sitharaman
29,30,2039.3078258292467,85608.23299056142,20171116,Nirmala_Sitharaman
30,30,1814.255526790494,55522.3548088269,20171216,Nirmala_Sitharaman
31,30,1697.457161629269,76372.62842363954,20180115,Nirmala_Sitharaman
32,30,1561.1705858226132,51872.303108159016,20180214,Nirmala_Sitharaman
33,30,1392.2316676891833,50952.84425041007,20180317,Nirmala_Sitharaman
34,30,1083.4155728194514,45154.650997535195,20180416,Nirmala_Sitharaman
35,30,1346.8216175694135,46034.53418814913,20180516,Nirmala_Sitharaman
36,30,1020.3955589706244,36416.131756176146,20180615,Nirmala_Sitharaman
37,30,1896.3274150064635,75497.72688359409,20180715,Nirmala_Sitharaman
38,30,1905.2272225426623,87521.8866710995,20180814,Nirmala_Sitharaman
39,30,1720.9695635839792,1720.9695635839792,20180913,Nirmala_Sitharaman
