bin,binSize,pageviews_median,pageviews_sum,timestamp,article
0,30,293.999770391498,10483.41182679546,20150701,Sasha_Cohen
1,30,263.7024614910307,7987.4808307414005,20150731,Sasha_Cohen
2,30,277.5057708296655,8624.531630138586,20150830,Sasha_Cohen
3,30,290.7362897672008,9115.989013846072,20150929,Sasha_Cohen
4,30,338.973234875029,10516.407386777557,20151029,Sasha_Cohen
5,30,380.16989656893895,11324.62833092098,20151127,Sasha_Cohen
6,30,380.2881806054613,15397.353906276514,20151227,Sasha_Cohen
7,30,431.9222487638757,13685.492394364797,20160126,Sasha_Cohen
8,30,456.5155486464422,14224.146874764276,20160225,Sasha_Cohen
9,30,375.73242228174405,13133.380822803992,20160327,Sasha_Cohen
10,30,309.07928684397,9358.704445571038,20160426,Sasha_Cohen
11,30,296.31933334717934,39050.01291529743,20160526,Sasha_Cohen
12,30,474.2722746118386,14919.721126393688,20160625,Sasha_Cohen
13,30,522.3728544250832,19735.536073253465,20160725,Sasha_Cohen
14,30,258.4909542333849,8244.83849615539,20160824,Sasha_Cohen
15,30,250.86093159834886,8901.14389945113,20160923,Sasha_Cohen
16,30,289.5314512695825,8751.524554284371,20161023,Sasha_Cohen
17,30,317.73831038548167,12331.634785135237,20161121,Sasha_Cohen
18,30,343.98260777964936,10695.305350678555,20161221,Sasha_Cohen
19,30,322.5966790807165,12201.623194694657,20170120,Sasha_Cohen
20,30,279.1830791801628,9651.353752185296,20170219,Sasha_Cohen
21,30,298.97154039137354,9935.771342006235,20170322,Sasha_Cohen
22,30,262.91520008536827,8246.797603419358,20170421,Sasha_Cohen
23,30,248.36828860231384,7506.654746662748,20170521,Sasha_Cohen
24,30,298.9848039819411,9254.704412375397,20170620,Sasha_Cohen
25,30,254.67446338916966,7912.973759009431,20170720,Sasha_Cohen
26,30,266.40712757859967,8448.454035669463,20170819,Sasha_Cohen
27,30,257.3966598158056,8140.730107569872,20170918,Sasha_Cohen
28,30,346.37427237347947,11001.397490531937,20171018,Sasha_Cohen
29,30,368.1658224692177,11525.844836344795,20171116,Sasha_Cohen
30,30,788.1253072608824,31512.854324829706,20171216,Sasha_Cohen
31,30,682.283739310572,45041.042508883074,20180115,Sasha_Cohen
32,30,1037.0150519704673,86721.49291398715,20180214,Sasha_Cohen
33,30,385.3904907872103,11813.90902037144,20180317,Sasha_Cohen
34,30,295.6087606533075,9149.120995909383,20180416,Sasha_Cohen
35,30,250.47121593162433,7617.277485391828,20180516,Sasha_Cohen
36,30,286.9721081028024,9667.924616239758,20180615,Sasha_Cohen
37,30,524.2774859303238,19083.057722403162,20180715,Sasha_Cohen
38,30,272.1758140419106,8455.779856741405,20180814,Sasha_Cohen
39,30,198.09721595211272,198.09721595211272,20180913,Sasha_Cohen
